source_row,query,approved_cluster,approved_priority,approved_classification,approved_intent,approved_relevance,clicks,impressions,ctr,position,approved_band,intended_owner,actual_ranking_url,outcome,implemented_or_retained,page_intent_alignment,title_before,title_after,h1_before,h1_after,opening_after,description_after,snippet_eligibility,commercial_cta,serp_limit,measured_ctr_change
392,bmw workshop,bmw: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,36.0,0.0,10.03,11–20,https://digitecme.com/brands/bmw-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,"Shortened the repeated BMW title; kept CBS, model and service scope; made service enquiry labels specific.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",BMW Service & Repair Dubai | Independent BMW Workshop | DIGI-TEC,BMW Service & Repair Dubai | DIGI-TEC,BMW Service & Repair Dubai,BMW Service & Repair Dubai,"DIGI-TEC is an independent BMW workshop in Al Quoz, Dubai, for maintenance, repair, diagnostics and coding enquiries. We check your model, VIN, service history and the reported concern before recommending work. Diagnostic access, coding functions and repair options are confirmed for your exact vehicle. Book an inspection on WhatsApp or call the workshop.","BMW service, repair, diagnostics and maintenance in Al Quoz, Dubai. DIGI-TEC inspects BMW engine, transmission, brakes, AC, electrical and coding concerns. Book via WhatsApp.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request BMW Service ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
393,porsche body repair,porsche: Body repair (English),CRITICAL,SPLIT,Commercial service enquiry,High,0.0,36.0,0.0,13.39,11–20,https://digitecme.com/brands/porsche-service-dubai/body-repair,Unknown: supplied export does not pair query and page,Implemented in source,"Shared service template: grammatical model heading, contextual service label and final enquiry section. English extended services receive service-specific introductions/processes; symptom claims remain conditional. Existing page-specific brand overrides take precedence.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Porsche Body Repair Dubai | Digi-Tec,Porsche Body Repair Dubai | Digi-Tec,Porsche Body Repair Dubai,Porsche Body Repair Dubai,"Porsche dents, damaged bumpers, scratched paint or panel misalignment need an assessment of depth, material and previous repairs. Paint correction can improve some surface marks; missing paint and damaged panels need a different repair approach. Digi-Tec assesses the concern in Al Quoz, Dubai, identifies the fitted system and explains the findings before parts or repair are agreed.","Porsche body repair in Dubai with model-specific inspection, confirmed parts options and a clear quote at Digi-Tec, Al Quoz.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request a Porsche Body Repair Assessment,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
399,bmw diagnostics dubai,bmw: Diagnostics and supported coding,CRITICAL,SPLIT,Commercial service enquiry,High,0.0,35.0,0.0,14.09,11–20,https://digitecme.com/brands/bmw-service-dubai/engine-diagnostics,Unknown: supplied export does not pair query and page,Implemented in source,"Broadened title/H1 from engine-only wording to diagnostics and supported coding; distinguished fault finding, coding, programming and retrofit compatibility; rewrote opening and process; specific booking actions.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",BMW Engine Diagnostics Dubai | Digi-Tec,BMW Diagnostics & Coding Dubai | DIGI-TEC,BMW Engine Diagnostics Dubai,BMW Diagnostics & Supported Coding in Dubai,"A BMW warning light, rough idle, starting problem or intermittent fault needs more than a code reset. DIGI-TEC reviews the complaint, compatible module data and relevant mechanical or electrical tests in Al Quoz. Fault finding identifies the cause; coding changes supported configuration; programming writes compatible software. Availability is checked for the exact BMW and requested function before booking.","BMW diagnostics in Al Quoz, Dubai for warning lights and drivability faults. Coding and programming coverage confirmed for your vehicle. Book DIGI-TEC.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Book BMW Diagnostics ; Contact Us,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
418,porsche workshop,porsche: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,33.0,0.0,12.0,11–20,https://digitecme.com/brands/porsche-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links. Removed stray NUL padding from streamed HTML.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Porsche Service & Repair Dubai | Digi-Tec Workshop,Porsche Service & Repair Dubai | Digi-Tec Workshop,Porsche Repair & Service Dubai,Porsche Repair & Service Dubai,"Owners of Porsche 911, Cayman, Cayenne, Panamera, Macan and other models can request inspection and workshop support at Digi-Tec. PDK, powertrain, brake, suspension and diagnostic scope is confirmed from the VIN, fitted systems and vehicle condition before work begins.","Porsche service and repair in Dubai for 911, Cayenne, Macan, Panamera, Cayman and Taycan, with diagnostics, PDK, brakes and suspension care in Al Quoz.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Porsche Service ; Request a Porsche Inspection ; Request an Inspection ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
436,mercedes dubai service,mercedes-benz: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,31.0,0.0,13.03,11–20,https://digitecme.com/brands/mercedes-benz-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Preserved the newer live hub and its service/model links. Kept broad Mercedes ownership and Book Mercedes Service hero; made final enquiry specific. Existing scoped permanent redirects retained and tested; live activation remains blocked.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes-Benz Repair & Service Dubai,Mercedes-Benz Repair & Service Dubai,"Digi-Tec Performance Centre is an independent Mercedes-Benz workshop in Al Quoz, Dubai. Owners of C-Class, E-Class, S-Class, G-Class, GLE, GLS, AMG and other Mercedes models can request inspection, maintenance and repair; diagnostic functions and the final scope are confirmed for the vehicle before work begins.","Specialist Mercedes repair and service in Dubai for C-Class, E-Class, S-Class, G-Class, GLE, GLS and AMG. XENTRY diagnostics at our Al Quoz workshop in Dubai.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Book Mercedes Service ; Contact Us ; Request an Inspection ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
437,mclaren service center,mclaren: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,31.0,0.0,14.48,11–20,https://digitecme.com/brands/mclaren-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained the recent model-aware service/repair content and dedicated owner links; changed enquiry labels to Request McLaren Service.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai,McLaren Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, for McLaren service, maintenance, diagnostics and vehicle-specific repair enquiries. Tell us the model, year, mileage and concern; we then confirm the appropriate assessment, diagnostic access and workshop scope for the exact vehicle.","McLaren service and repair enquiries in Al Quoz, Dubai. Discuss maintenance, diagnostics and vehicle-specific repairs with DIGI-TEC. Request an assessment.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Ask about McLaren diagnostics ; Contact Us ; Request McLaren Service ; Request a McLaren assessment ; Request a McLaren service quote,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
438,خدمة maserati,maserati: Service and repair (Arabic),CRITICAL,PRIORITIZE,Commercial service enquiry,High,0.0,31.0,0.0,15.0,11–20,https://digitecme.com/ar/brands/maserati-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,"Removed stray NUL padding from streamed HTML; visible content, metadata and conversion wording retained.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",إصلاح وصيانة Maserati في دبي | مركز ديجي-تك,إصلاح وصيانة Maserati في دبي | مركز ديجي-تك,Maserati للإصلاح والصيانة في دبي,Maserati للإصلاح والصيانة في دبي,يقدم مركز ديجي-تك في دبي خدمات متخصصة لسيارات Maserati تشمل الصيانة الدورية والتشخيص المتقدم والإصلاحات الميكانيكية والكهربائية والعناية بالسيارة. يعمل فريقنا بأجهزة مناسبة للمنصة ويستخدم قطع OEM أو بدائل مطابقة للمواصفات، مع شرح واضح قبل بدء العمل.,إصلاح وصيانة Maserati في دبي: تشخيص وصيانة وفرامل وناقل حركة وتعليق وتكييف مع قطع بالمواصفات المناسبة لدى مركز ديجي-تك.,"Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",تواصل معنا ; راسلنا عبر واتساب ; واتساب الآن,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
450,mclaren service center near me,mclaren: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,30.0,0.0,13.13,11–20,https://digitecme.com/brands/mclaren-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained the recent model-aware service/repair content and dedicated owner links; changed enquiry labels to Request McLaren Service.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai,McLaren Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, for McLaren service, maintenance, diagnostics and vehicle-specific repair enquiries. Tell us the model, year, mileage and concern; we then confirm the appropriate assessment, diagnostic access and workshop scope for the exact vehicle.","McLaren service and repair enquiries in Al Quoz, Dubai. Discuss maintenance, diagnostics and vehicle-specific repairs with DIGI-TEC. Request an assessment.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Ask about McLaren diagnostics ; Contact Us ; Request McLaren Service ; Request a McLaren assessment ; Request a McLaren service quote,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
468,best lamborghini service center dubai,lamborghini: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,29.0,0.0,11.52,11–20,https://digitecme.com/brands/lamborghini-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Lamborghini Service & Repair Dubai | DIGI-TEC,Lamborghini Service & Repair Dubai | DIGI-TEC,Lamborghini Service & Repair Dubai,Lamborghini Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, where Lamborghini owners can request maintenance, diagnostics and vehicle-specific repair assessments. Send the model, year, mileage and concern so the team can confirm diagnostic access, parts and the appropriate workshop scope before booking.","Lamborghini service and repair in Al Quoz, Dubai. Discuss maintenance, diagnostics and repairs for your model with DIGI-TEC. Request a service assessment.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Lamborghini Service ; Request a Lamborghini Assessment ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
469,mclaren service,mclaren: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,29.0,0.0,13.66,11–20,https://digitecme.com/brands/mclaren-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained the recent model-aware service/repair content and dedicated owner links; changed enquiry labels to Request McLaren Service.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai | DIGI-TEC,McLaren Service & Repair Dubai,McLaren Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, for McLaren service, maintenance, diagnostics and vehicle-specific repair enquiries. Tell us the model, year, mileage and concern; we then confirm the appropriate assessment, diagnostic access and workshop scope for the exact vehicle.","McLaren service and repair enquiries in Al Quoz, Dubai. Discuss maintenance, diagnostics and vehicle-specific repairs with DIGI-TEC. Request an assessment.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Ask about McLaren diagnostics ; Contact Us ; Request McLaren Service ; Request a McLaren assessment ; Request a McLaren service quote,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
516,aston martin service center dubai,aston-martin: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,26.0,0.0,12.85,11–20,https://digitecme.com/brands/aston-martin-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Aston Martin Service & Repair Dubai | DIGI-TEC,Aston Martin Service & Repair Dubai | DIGI-TEC,Aston Martin Service & Repair Dubai,Aston Martin Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, for Aston Martin servicing, diagnostics and repair assessments. Share your model, year, mileage and concern to arrange the right inspection. The team explains findings, parts options and the proposed work before you approve an estimate.","Independent Aston Martin service and repair in Al Quoz, Dubai. Contact DIGI-TEC for maintenance, diagnostics and a vehicle-specific service estimate.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Aston Martin Service ; Request an Aston Martin Service Quote ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
517,aston martin service center,aston-martin: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,26.0,0.0,13.81,11–20,https://digitecme.com/brands/aston-martin-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Aston Martin Service & Repair Dubai | DIGI-TEC,Aston Martin Service & Repair Dubai | DIGI-TEC,Aston Martin Service & Repair Dubai,Aston Martin Service & Repair Dubai,"DIGI-TEC is an independent workshop in Al Quoz, Dubai, for Aston Martin servicing, diagnostics and repair assessments. Share your model, year, mileage and concern to arrange the right inspection. The team explains findings, parts options and the proposed work before you approve an estimate.","Independent Aston Martin service and repair in Al Quoz, Dubai. Contact DIGI-TEC for maintenance, diagnostics and a vehicle-specific service estimate.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Aston Martin Service ; Request an Aston Martin Service Quote ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
518,mercedes dubai service center,mercedes-benz: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,26.0,0.0,14.12,11–20,https://digitecme.com/brands/mercedes-benz-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Preserved the newer live hub and its service/model links. Kept broad Mercedes ownership and Book Mercedes Service hero; made final enquiry specific. Existing scoped permanent redirects retained and tested; live activation remains blocked.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes-Benz Repair & Service Dubai,Mercedes-Benz Repair & Service Dubai,"Digi-Tec Performance Centre is an independent Mercedes-Benz workshop in Al Quoz, Dubai. Owners of C-Class, E-Class, S-Class, G-Class, GLE, GLS, AMG and other Mercedes models can request inspection, maintenance and repair; diagnostic functions and the final scope are confirmed for the vehicle before work begins.","Specialist Mercedes repair and service in Dubai for C-Class, E-Class, S-Class, G-Class, GLE, GLS and AMG. XENTRY diagnostics at our Al Quoz workshop in Dubai.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Book Mercedes Service ; Contact Us ; Request an Inspection ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
536,mercedes car service dubai,mercedes-benz: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,25.0,0.0,10.36,11–20,https://digitecme.com/brands/mercedes-benz-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Preserved the newer live hub and its service/model links. Kept broad Mercedes ownership and Book Mercedes Service hero; made final enquiry specific. Existing scoped permanent redirects retained and tested; live activation remains blocked.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes Repair & Service Dubai | Digi-Tec Specialists,Mercedes-Benz Repair & Service Dubai,Mercedes-Benz Repair & Service Dubai,"Digi-Tec Performance Centre is an independent Mercedes-Benz workshop in Al Quoz, Dubai. Owners of C-Class, E-Class, S-Class, G-Class, GLE, GLS, AMG and other Mercedes models can request inspection, maintenance and repair; diagnostic functions and the final scope are confirmed for the vehicle before work begins.","Specialist Mercedes repair and service in Dubai for C-Class, E-Class, S-Class, G-Class, GLE, GLS and AMG. XENTRY diagnostics at our Al Quoz workshop in Dubai.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Book Mercedes Service ; Contact Us ; Request an Inspection ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
537,gmc oil change dubai,gmc: Oil change,CRITICAL,SPLIT,Commercial service enquiry,High,0.0,25.0,0.0,12.0,11–20,https://digitecme.com/brands/gmc-service-dubai/oil-change,Unknown: supplied export does not pair query and page,Implemented in source,"Shared service template: grammatical model heading, contextual service label and final enquiry section. English extended services receive service-specific introductions/processes; symptom claims remain conditional. Existing page-specific brand overrides take precedence.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",GMC Oil Change Dubai | Digi-Tec,GMC Oil Change Dubai | Digi-Tec,GMC Oil Change Dubai,GMC Oil Change Dubai,"GMC oil requirements vary by engine, model year and market specification. The profile reference for these platforms is engine oil matched to the vehicle-specific requirement, but Digi-Tec verifies the VIN, handbook or under-bonnet specification before quoting oil, filter, seals and any supported service-reset function. Dubai heat, short trips and stop-start traffic can affect oil condition, so the vehicle history and use pattern are reviewed rather than applying one interval to every model. Digi-Tec confirms GMC workshop scope from the VIN, vehicle condition and requested work before booking.","GMC oil change in Dubai with model-specific inspection, confirmed parts options and a clear quote at Digi-Tec, Al Quoz.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request GMC Oil Service,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
538,brake service,All vehicles: Brake repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,25.0,0.0,14.8,11–20,https://digitecme.com/services/brake-repair-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Shared service enquiry URL now includes the chosen service. Selected commercial owners also receive specific hero/mid/final actions and related owner links; exact rendered differences are recorded here.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.","Brake Repair Dubai | Pads, Discs, Calipers & ABS | Digitec","Brake Repair Dubai | Pads, Discs, Calipers & ABS | Digitec",Brake Repair in Dubai,Brake Repair in Dubai,"Digitec Performance Center inspects and repairs supported brake systems in Dubai. Pad and disc wear, vibration, noise, fluid leaks, pedal changes or warning messages are assessed with measurements and compatible electronic checks before parts are proposed.","Brake inspection and repair in Dubai covering pads, discs, calipers, fluid and supported ABS diagnostics for selected luxury and German cars.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request a Brake Inspection ; WhatsApp Us,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
549,car exhaust repair cost,All vehicles: Exhaust repair,CRITICAL,SUPPORT,Commercial cost research,High,0.0,24.0,0.0,14.79,11–20,https://digitecme.com/services/exhaust-repair-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Replaced ambiguous Cat title with exhaust and muffler repair; kept repair intent and cost FAQs; added quote guidance and contextual enquiry actions; modification requests remain with tuning.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.","Exhaust Repair Dubai | Cat, Muffler, DPF & Performance",Exhaust & Muffler Repair Dubai | DIGI-TEC,Exhaust Repair in Dubai,Exhaust Repair in Dubai,"Digitec Performance Center inspects and repairs supported exhaust concerns in Dubai. Excessive noise, visible damage, exhaust smell, reduced power or warning messages can lead to leak, restriction, sensor and after-treatment checks before repair or replacement is proposed.","Exhaust and muffler repair in Al Quoz, Dubai. Assessment of leaks, noise, sensors and catalyst or DPF concerns before repair is quoted at DIGI-TEC.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request an Exhaust Inspection ; WhatsApp Us,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
35,land rover service dubai,land-rover: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,1.0,23.0,0.0435,12.09,11–20,https://digitecme.com/brands/land-rover-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links. Removed stray NUL padding from streamed HTML.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Land Rover Repair Dubai | Digi-Tec,Land Rover Repair Dubai | Digi-Tec,Land Rover Repair & Service Dubai,Land Rover Repair & Service Dubai,"Range Rover, Defender and Discovery owners can request inspection and service at Digi-Tec. Air-suspension, Terrain Response, V8, Ingenium, transmission and diagnostic scope is confirmed from the VIN and vehicle before work begins.","Specialist Land Rover repair and service in Dubai: diagnostics, maintenance, brakes, transmission, suspension and AC at Digi-Tec, Al Quoz.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Land Rover Service,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
564,lotus service dubai,lotus: Service and repair,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,23.0,0.0,10.26,11–20,https://digitecme.com/brands/lotus-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,Retained existing brand hub content and ownership; made final service enquiry label brand-specific. Audi/Bentley also gained paint-care links.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Lotus Repair Dubai | Digi-Tec,Lotus Repair Dubai | Digi-Tec,Lotus Repair & Service Dubai,Lotus Repair & Service Dubai,"Lotus owners can request an inspection, maintenance or repair enquiry at Digi-Tec Performance Centre in Al Quoz, Dubai. Model, diagnostic, parts and service availability are confirmed from the VIN, vehicle condition and requested work before the scope is agreed.","Specialist Lotus repair and service in Dubai: diagnostics, maintenance, brakes, transmission, suspension and AC at Digi-Tec, Al Quoz.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request Lotus Service,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
565,bmw workshop al quoz,bmw: Service and repair (English),CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,23.0,0.0,12.22,11–20,https://digitecme.com/brands/bmw-service-dubai,Unknown: supplied export does not pair query and page,Implemented in source,"Shortened the repeated BMW title; kept CBS, model and service scope; made service enquiry labels specific.","Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",BMW Service & Repair Dubai | Independent BMW Workshop | DIGI-TEC,BMW Service & Repair Dubai | DIGI-TEC,BMW Service & Repair Dubai,BMW Service & Repair Dubai,"DIGI-TEC is an independent BMW workshop in Al Quoz, Dubai, for maintenance, repair, diagnostics and coding enquiries. We check your model, VIN, service history and the reported concern before recommending work. Diagnostic access, coding functions and repair options are confirmed for your exact vehicle. Book an inspection on WhatsApp or call the workshop.","BMW service, repair, diagnostics and maintenance in Al Quoz, Dubai. DIGI-TEC inspects BMW engine, transmission, brakes, AC, electrical and coding concerns. Book via WhatsApp.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Contact Us ; Request BMW Service ; WhatsApp,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
591,mercedes tuning,All vehicles: Performance tuning,CRITICAL,SUPPORT,Commercial service enquiry,High,0.0,22.0,0.0,12.5,11–20,https://digitecme.com/tuning,Unknown: supplied export does not pair query and page,Retained current page; no justified on-page change,Retained current content and metadata because no justified mismatch was established.,"Review against the approved owner; exact title, H1 and opening below. No inference that this is the current Google ranking URL.",Performance Tuning Dubai | ECU & Hardware Projects | Digi-Tec,Performance Tuning Dubai | ECU & Hardware Projects | Digi-Tec,GAD Motors Performance Tuning,GAD Motors Performance Tuning,"Digi-Tec plans ECU tuning around the exact vehicle, its current condition, fuel, intended use and supporting hardware. The team explains the proposed calibration and expected result before the project begins.","Vehicle-specific ECU tuning and supporting-hardware projects for performance cars at Digi-Tec in Al Quoz, Dubai.","Indexable, self-canonical page with title/description and visible content; actual Google snippet choice is unverified. FAQ markup does not promise a rich result.",Book a Tuning Consultation ; Contact Us ; Request an appointment,"Search results sampled for exhaust, tyre and Porsche DIP2 intent; no localized Google rank or snippet assertion. All 47 flags require query/page plus country/device data to establish the CTR cause.",Not yet measurable: source implementation has not been published and recrawled
